Time,reference_time,gps_timestamp,estOrientQuaternion[0-0],estOrientQuaternion[0-1],estOrientQuaternion[0-2],estOrientQuaternion[0-3],estOrientQuaternion:valid,flagStop
1777415753006350596,567211000000,   567.216, 0.999987, 0.005049, 0.000979, 0.000191,1,0
1777415753016559684,567411000000,   592.156, 0.977315,-0.005265, 0.028184, 0.209840,1,0
1777415753026651662,567411000000,   592.156, 0.977315,-0.005265, 0.028184, 0.209840,1,0
1777415753036301759,592171000000,   592.176, 0.977277,-0.005277, 0.028206, 0.210016,1,0
1777415753046387868,592171000000,   592.176, 0.977277,-0.005277, 0.028206, 0.210016,1,0
1777415753056052835,592191000000,   592.196, 0.977235,-0.005289, 0.028242, 0.210206,1,0
1777415753066139795,592191000000,   592.196, 0.977235,-0.005289, 0.028242, 0.210206,1,0
1777415753081690126,592211000000,   592.211, 0.977194,-0.005301, 0.028272, 0.210391,1,0
1777415753091363334,592231000000,   592.231, 0.977154,-0.005312, 0.028311, 0.210573,1,0
1777415753101448980,592231000000,   592.231, 0.977154,-0.005312, 0.028311, 0.210573,1,0
1777415753111055966,592251000000,   592.251, 0.977119,-0.005271, 0.028163, 0.210756,1,0
1777415753121142408,592251000000,   592.251, 0.977119,-0.005271, 0.028163, 0.210756,1,0
1777415753140633136,592271000000,   592.266, 0.977098,-0.005280, 0.028177, 0.210849,1,0
1777415753150238845,592291000000,   592.286, 0.977058,-0.005289, 0.028209, 0.211031,1,0
1777415753160325768,592291000000,   592.286, 0.977058,-0.005289, 0.028209, 0.211031,1,0
1777415753180013808,592311000000,   592.306, 0.977017,-0.005299, 0.028248, 0.211213,1,0
1777415753199765643,592331000000,   592.326, 0.976977,-0.005317, 0.028281, 0.211395,1,0
1777415753209444147,592351000000,   592.346, 0.976937,-0.005334, 0.028312, 0.211573,1,0
1777415753219529329,592351000000,   592.346, 0.976937,-0.005334, 0.028312, 0.211573,1,0
1777415753229192204,592371000000,   592.366, 0.976898,-0.005349, 0.028342, 0.211750,1,0
1777415753239277590,592371000000,   592.366, 0.976898,-0.005349, 0.028342, 0.211750,1,0
1777415753259014351,592391000000,   592.386, 0.976853,-0.005344, 0.028419, 0.211947,1,0
1777415753278712686,592411000000,   592.406, 0.976808,-0.005331, 0.028570, 0.212134,1,0
1777415753288441227,592421000000,   592.426, 0.976759,-0.005349, 0.028665, 0.212347,1,0
1777415753298525150,592421000000,   592.426, 0.976759,-0.005349, 0.028665, 0.212347,1,0
1777415753308140785,592441000000,   592.446, 0.976707,-0.005349, 0.028681, 0.212587,1,0
1777415753318224486,592441000000,   592.446, 0.976707,-0.005349, 0.028681, 0.212587,1,0
1777415753337969209,592461000000,   592.466, 0.976660,-0.005279, 0.028550, 0.212821,1,0
1777415753347659232,592481000000,   592.486, 0.976617,-0.005282, 0.028558, 0.213015,1,0
1777415753357743136,592481000000,   592.486, 0.976617,-0.005282, 0.028558, 0.213015,1,0
1777415753367399233,592501000000,   592.506, 0.976579,-0.005289, 0.028604, 0.213186,1,0
1777415753377483305,592501000000,   592.506, 0.976579,-0.005289, 0.028604, 0.213186,1,0
1777415753387094014,592521000000,   592.526, 0.976553,-0.005354, 0.028609, 0.213301,1,0
1777415753397177992,592521000000,   592.526, 0.976553,-0.005354, 0.028609, 0.213301,1,0
1777415753416911346,592541000000,   592.546, 0.976534,-0.005421, 0.028641, 0.213379,1,0
1777415753426610553,592561000000,   592.566, 0.976512,-0.005473, 0.028694, 0.213473,1,0
1777415753436694458,592561000000,   592.566, 0.976512,-0.005473, 0.028694, 0.213473,1,0
1777415753446342000,592581000000,   592.586, 0.976478,-0.005503, 0.028700, 0.213628,1,0
1777415753456425701,592581000000,   592.586, 0.976478,-0.005503, 0.028700, 0.213628,1,0
1777415753466047354,592601000000,   592.606, 0.976429,-0.005501, 0.028745, 0.213846,1,0
